crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3
polyphit_lawn_2.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_2.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_2.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_2.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_2.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_2.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_2.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_2.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_2.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_2.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_2.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_2.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_2.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_2.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_2.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_2.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_2.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_2.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_2.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_2.0yr,9,17,9,30,kill_only,hay,NA,NA
polyphit_lawn_2.5yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_2.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_2.5yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_2.5yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_2.5yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_2.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_2.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_2.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_2.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_2.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_2.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_2.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_2.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_2.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_2.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_2.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_2.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_2.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_2.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_2.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_2.5yr,3,19,3,31,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_2.5yr,3,19,3,31,tillage,packer,NA,NA
polyphit_lawn_2.5yr,3,24,4,2,kill_only,hay,NA,NA
polyphit_lawn_3.0yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_3.0yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.0yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_3.0yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_3.0yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_3.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_3.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_3.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_3.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.0yr,9,17,9,30,kill_only,hay,NA,NA
polyphit_lawn_3.5yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_3.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.5yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_3.5yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_3.5yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_3.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_3.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_3.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_3.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_3.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_3.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_3.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_3.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_3.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_3.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_3.5yr,3,19,3,31,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_3.5yr,3,19,3,31,tillage,packer,NA,NA
polyphit_lawn_3.5yr,3,24,4,2,kill_only,hay,NA,NA
polyphit_lawn_4.0yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_4.0yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.0yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_4.0yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_4.0yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.0yr,9,17,9,30,kill_only,hay,NA,NA
polyphit_lawn_4.5yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_4.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.5yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_4.5yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_4.5yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_4.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.5yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.5yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_4.5yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_4.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_4.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_4.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_4.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_4.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_4.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_4.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_4.5yr,3,19,3,31,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_4.5yr,3,19,3,31,tillage,packer,NA,NA
polyphit_lawn_4.5yr,3,24,4,2,kill_only,hay,NA,NA
polyphit_lawn_5.0yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_5.0yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_5.0yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_5.0yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_5.0yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_5.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_5.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_5.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_5.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_5.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_5.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_5.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_5.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_5.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_5.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_5.0yr,3,21,3,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_5.0yr,5,20,6,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,5,22,6,12,tillage,packer,NA,NA
polyphit_lawn_5.0yr,5,23,6,13,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_5.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_5.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_5.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_5.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_5.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_5.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
